VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TEXCOORD.x, TEXCOORD.y, POSITION.x, POSITION.y, POSITION.z
0, 3, -14.6509, -1.65318, 41.00064, 41.0106, 0.01, 1.53396E-16, -9.41540E-10, -5.57914E-10, -0.00806, -0.00593, 0.87442, 0.57693, -4.83752, 0.18952, 9.68411
1, 2, -14.98925, -1.63856, 41.52834, 41.53829, 0.01, 1.53396E-16, -9.41540E-10, 9.15160E-10, -0.00235, 0.00972, 0.87442, 0.57693, -4.83752, 0.18952, 10.31589
2, 1, -15.07059, -1.96325, 41.65824, 41.6682, 0.01, 1.67563E-16, -1.02849E-09, -6.43217E-10, -0.0078, -0.00625, 0.87442, 0.57693, -4.83752, 1.78814E-07, 10.46778
3, 3, -14.6509, -1.65318, 41.00064, 41.0106, 0.01, 1.53396E-16, -9.41540E-10, -5.57914E-10, -0.00806, -0.00593, 0.87442, 0.57693, -4.83752, 0.18952, 9.68411
4, 1, -15.07059, -1.96325, 41.65824, 41.6682, 0.01, 1.67563E-16, -1.02849E-09, -6.43217E-10, -0.0078, -0.00625, 0.87442, 0.57693, -4.83752, 1.78814E-07, 10.46778
5, 0, -14.56955, -1.98491, 40.8768, 40.88676, 0.01, 1.67563E-16, -1.02849E-09, -6.43217E-10, -0.0078, -0.00625, 0.87442, 0.57693, -4.83752, 1.78814E-07, 9.53222
6, 7, -16.46179, -2.02032, 39.59894, 39.6089, -0.01, 1.45629E-16, -8.93863E-10, -5.59020E-10, 0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 0.00, 9.53222
7, 6, -16.96284, -1.99867, 40.38037, 40.39033, -0.01, 1.45629E-16, -8.93863E-10, -8.68819E-10, 0.00235, 0.00972, 0.87442, 0.57693, -7.16248, 1.45519E-13, 10.46778
8, 5, -16.88149, -1.67397, 40.25047, 40.26043, -0.01, 1.38311E-16, -8.48946E-10, -5.30930E-10, 0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 0.18952, 10.31589
9, 7, -16.46179, -2.02032, 39.59894, 39.6089, -0.01, 1.45629E-16, -8.93863E-10, -5.59020E-10, 0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 0.00, 9.53222
10, 5, -16.88149, -1.67397, 40.25047, 40.26043, -0.01, 1.38311E-16, -8.48946E-10, -5.30930E-10, 0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 0.18952, 10.31589
11, 4, -16.54314, -1.6886, 39.72277, 39.73273, -0.01, 1.38311E-16, -8.48946E-10, -5.30930E-10, 0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 0.18952, 9.68411
12, 11, -14.98925, -1.63856, 41.52834, 41.53829, 5.81423E-10, 0.00576, 0.00818, -1.20624E-11, -0.00818, 0.00576, 0.87442, 0.57693, -4.83752, 0.18952, 10.31589
13, 10, -16.88149, -1.67397, 40.25047, 40.26043, 5.81423E-10, 0.00576, 0.00818, -0.00995, -0.00085, 0.0006, 0.87442, 0.57693, -7.16248, 0.18952, 10.31589
14, 9, -16.96284, -1.99867, 40.38037, 40.39033, 3.73477E-10, 0.00625, 0.0078, -9.16566E-17, -0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 1.45519E-13, 10.46778
15, 11, -14.98925, -1.63856, 41.52834, 41.53829, 5.81423E-10, 0.00576, 0.00818, -1.20624E-11, -0.00818, 0.00576, 0.87442, 0.57693, -4.83752, 0.18952, 10.31589
16, 9, -16.96284, -1.99867, 40.38037, 40.39033, 3.73477E-10, 0.00625, 0.0078, -9.16566E-17, -0.0078, 0.00625, 0.87442, 0.57693, -7.16248, 1.45519E-13, 10.46778
17, 8, -15.07059, -1.96325, 41.65824, 41.6682, 3.73477E-10, 0.00625, 0.0078, -9.16566E-17, -0.0078, 0.00625, 0.87442, 0.57693, -4.83752, 1.78814E-07, 10.46778
18, 15, -16.54314, -1.6886, 39.72277, 39.73273, -1.53686E-09, 0.00576, -0.00818, 3.18840E-11, -0.00818, -0.00576, 0.87442, 0.57693, -7.16248, 0.18952, 9.68411
19, 14, -14.6509, -1.65318, 41.00064, 41.0106, -1.53686E-09, 0.00576, -0.00818, 0.00995, -0.00085, -0.0006, 0.87442, 0.57693, -4.83752, 0.18952, 9.68411
20, 13, -14.56955, -1.98491, 40.8768, 40.88676, -1.37956E-09, 0.00625, -0.0078, 8.46408E-17, -0.0078, -0.00625, 0.87442, 0.57693, -4.83752, 1.78814E-07, 9.53222
21, 15, -16.54314, -1.6886, 39.72277, 39.73273, -1.53686E-09, 0.00576, -0.00818, 3.18840E-11, -0.00818, -0.00576, 0.87442, 0.57693, -7.16248, 0.18952, 9.68411
22, 13, -14.56955, -1.98491, 40.8768, 40.88676, -1.37956E-09, 0.00625, -0.0078, 8.46408E-17, -0.0078, -0.00625, 0.87442, 0.57693, -4.83752, 1.78814E-07, 9.53222
23, 12, -16.46179, -2.02032, 39.59894, 39.6089, -1.37956E-09, 0.00625, -0.0078, 8.46408E-17, -0.0078, -0.00625, 0.87442, 0.57693, -7.16248, 0.00, 9.53222
24, 19, -14.69219, -1.43422, 41.06304, 41.073, 0.01, 1.23717E-16, -7.59368E-10, -3.73635E-10, -0.00871, -0.00492, 0.87442, 0.57693, -4.83752, 0.31492, 9.76122
25, 18, -14.94795, -1.42317, 41.46192, 41.47188, 0.01, 1.23717E-16, -7.59368E-10, 7.40674E-10, -0.00221, 0.00975, 0.87442, 0.57693, -4.83752, 0.31492, 10.23878
26, 17, -14.98925, -1.63856, 41.52834, 41.53829, 0.01, 1.53396E-16, -9.41540E-10, -4.93194E-10, -0.00852, -0.00524, 0.87442, 0.57693, -4.83752, 0.18952, 10.31589
27, 19, -14.69219, -1.43422, 41.06304, 41.073, 0.01, 1.23717E-16, -7.59368E-10, -3.73635E-10, -0.00871, -0.00492, 0.87442, 0.57693, -4.83752, 0.31492, 9.76122
28, 17, -14.98925, -1.63856, 41.52834, 41.53829, 0.01, 1.53396E-16, -9.41540E-10, -4.93194E-10, -0.00852, -0.00524, 0.87442, 0.57693, -4.83752, 0.18952, 10.31589
29, 16, -14.6509, -1.65318, 41.00064, 41.0106, 0.01, 1.53396E-16, -9.41540E-10, -5.57914E-10, -0.00806, -0.00593, 0.87442, 0.57693, -4.83752, 0.18952, 9.68411
30, 23, -14.94795, -1.42317, 41.46192, 41.47188, 9.25896E-10, 0.00476, 0.0088, -1.71082E-11, -0.0088, 0.00476, 0.87442, 0.57693, -4.83752, 0.31492, 10.23878
31, 22, -16.84019, -1.45859, 40.18406, 40.19402, 9.25896E-10, 0.00476, 0.0088, -0.00998, -0.00055, 0.0003, 0.87442, 0.57693, -7.16248, 0.31492, 10.23878
32, 21, -16.88149, -1.67397, 40.25047, 40.26043, 5.81423E-10, 0.00576, 0.00818, 3.61868E-11, -0.00818, 0.00576, 0.87442, 0.57693, -7.16248, 0.18952, 10.31589
33, 23, -14.94795, -1.42317, 41.46192, 41.47188, 9.25896E-10, 0.00476, 0.0088, -1.71082E-11, -0.0088, 0.00476, 0.87442, 0.57693, -4.83752, 0.31492, 10.23878
34, 21, -16.88149, -1.67397, 40.25047, 40.26043, 5.81423E-10, 0.00576, 0.00818, 3.61868E-11, -0.00818, 0.00576, 0.87442, 0.57693, -7.16248, 0.18952, 10.31589
35, 20, -14.98925, -1.63856, 41.52834, 41.53829, 5.81423E-10, 0.00576, 0.00818, -1.20624E-11, -0.00818, 0.00576, 0.87442, 0.57693, -4.83752, 0.18952, 10.31589
36, 27, -16.84019, -1.45859, 40.18406, 40.19402, -0.01, 1.23722E-16, -7.59402E-10, -3.73651E-10, -0.00871, 0.00492, 0.87442, 0.57693, -7.16248, 0.31492, 10.23878
37, 26, -16.58443, -1.46964, 39.78518, 39.79514, -0.01, 1.23722E-16, -7.59402E-10, 7.40708E-10, -0.00221, -0.00975, 0.87442, 0.57693, -7.16248, 0.31492, 9.76122
38, 25, -16.54314, -1.6886, 39.72277, 39.73273, -0.01, 1.38311E-16, -8.48946E-10, -4.44692E-10, -0.00852, 0.00524, 0.87442, 0.57693, -7.16248, 0.18952, 9.68411
39, 27, -16.84019, -1.45859, 40.18406, 40.19402, -0.01, 1.23722E-16, -7.59402E-10, -3.73651E-10, -0.00871, 0.00492, 0.87442, 0.57693, -7.16248, 0.31492, 10.23878
40, 25, -16.54314, -1.6886, 39.72277, 39.73273, -0.01, 1.38311E-16, -8.48946E-10, -4.44692E-10, -0.00852, 0.00524, 0.87442, 0.57693, -7.16248, 0.18952, 9.68411
41, 24, -16.88149, -1.67397, 40.25047, 40.26043, -0.01, 1.38311E-16, -8.48946E-10, -4.44692E-10, -0.00852, 0.00524, 0.87442, 0.57693, -7.16248, 0.18952, 10.31589
42, 31, -16.58443, -1.46964, 39.78518, 39.79514, -1.80466E-09, 0.00476, -0.0088, 3.33458E-11, -0.0088, -0.00476, 0.87442, 0.57693, -7.16248, 0.31492, 9.76122
43, 30, -14.69219, -1.43422, 41.06304, 41.073, -1.80466E-09, 0.00476, -0.0088, 0.00998, -0.00055, -0.0003, 0.87442, 0.57693, -4.83752, 0.31492, 9.76122
44, 29, -14.6509, -1.65318, 41.00064, 41.0106, -1.53686E-09, 0.00576, -0.00818, -9.56512E-11, -0.00818, -0.00576, 0.87442, 0.57693, -4.83752, 0.18952, 9.68411
45, 31, -16.58443, -1.46964, 39.78518, 39.79514, -1.80466E-09, 0.00476, -0.0088, 3.33458E-11, -0.0088, -0.00476, 0.87442, 0.57693, -7.16248, 0.31492, 9.76122
46, 29, -14.6509, -1.65318, 41.00064, 41.0106, -1.53686E-09, 0.00576, -0.00818, -9.56512E-11, -0.00818, -0.00576, 0.87442, 0.57693, -4.83752, 0.18952, 9.68411
47, 28, -16.54314, -1.6886, 39.72277, 39.73273, -1.53686E-09, 0.00576, -0.00818, 3.18840E-11, -0.00818, -0.00576, 0.87442, 0.57693, -7.16248, 0.18952, 9.68411
48, 35, -14.73478, -1.14032, 41.12676, 41.13671, 0.01, 3.06510E-16, -1.88134E-09, -7.09902E-10, -0.00926, -0.00377, 0.87442, 0.57693, -4.83752, 0.48356, 9.84074
49, 34, -14.90537, -1.13295, 41.39281, 41.40277, 0.01, 3.06510E-16, -1.88134E-09, 1.73228E-09, -0.0039, 0.00921, 0.87442, 0.57693, -4.83752, 0.48356, 10.15926
50, 33, -14.94795, -1.42317, 41.46192, 41.47188, 0.01, 1.23717E-16, -7.59368E-10, -3.23839E-10, -0.00905, -0.00426, 0.87442, 0.57693, -4.83752, 0.31492, 10.23878
51, 35, -14.73478, -1.14032, 41.12676, 41.13671, 0.01, 3.06510E-16, -1.88134E-09, -7.09902E-10, -0.00926, -0.00377, 0.87442, 0.57693, -4.83752, 0.48356, 9.84074
