VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TEXCOORD.x, TEXCOORD.y, POSITION.x, POSITION.y, POSITION.z
0, 3, -13.22811, -0.26975, 42.77427, 42.78423, -0.00589, 0.00553, -0.00589, 0.00193, 0.00804, 0.00562, 0.80052, 0.59963, -2.63574, 0.95976, 10.37348
1, 2, -13.83423, -0.2811, 42.36495, 42.3749, 0.00589, 0.00553, -0.00589, -0.00663, 0.00748, 0.00039, 0.80039, 0.59963, -3.38046, 0.95976, 10.37348
2, 1, -14.00654, 0.28243, 42.42601, 42.43597, 0.00025, 0.00434, -0.00901, 0.00103, 0.00895, 0.00434, 0.80039, 0.59963, -3.49178, 1.28409, 10.52605
3, 3, -13.22811, -0.26975, 42.77427, 42.78423, -0.00589, 0.00553, -0.00589, 0.00193, 0.00804, 0.00562, 0.80052, 0.59963, -2.63574, 0.95976, 10.37348
4, 1, -14.00654, 0.28243, 42.42601, 42.43597, 0.00025, 0.00434, -0.00901, 0.00103, 0.00895, 0.00434, 0.80039, 0.59963, -3.49178, 1.28409, 10.52605
5, 0, -13.21923, 0.29716, 42.9577, 42.96766, -0.00025, 0.00434, -0.00901, 0.00297, 0.00864, 0.00408, 0.80052, 0.59963, -2.52442, 1.28409, 10.52605
6, 7, -12.56621, -1.94895, 42.17405, 42.18401, 0.0099, -0.00117, -0.00075, -0.0012, -0.00992, -0.00029, 0.80069, 0.57595, -2.40663, 0.00, 9.48573
7, 6, -12.50683, -1.2693, 42.1552, 42.16515, 0.00996, -0.00052, -0.00072, -0.00048, -0.00997, 0.0006, 0.80064, 0.57595, -2.36264, 0.39265, 9.44173
8, 5, -13.106, -1.2434, 43.08966, 43.09962, 0.00996, -0.0005, 0.00072, -0.00046, -0.00997, -0.00057, 0.80064, 0.57582, -2.36264, 0.39265, 10.5605
9, 7, -12.56621, -1.94895, 42.17405, 42.18401, 0.0099, -0.00117, -0.00075, -0.0012, -0.00992, -0.00029, 0.80069, 0.57595, -2.40663, 0.00, 9.48573
10, 5, -13.106, -1.2434, 43.08966, 43.09962, 0.00996, -0.0005, 0.00072, -0.00046, -0.00997, -0.00057, 0.80064, 0.57582, -2.36264, 0.39265, 10.5605
11, 4, -13.11824, -1.92509, 43.03501, 43.04497, 0.0099, -0.00117, 0.00075, -0.0011, -0.00989, -0.00098, 0.80069, 0.57582, -2.40663, 0.00, 10.5165
12, 11, -14.15667, -1.26307, 42.38013, 42.39008, -0.00996, -0.0005, 0.00072, 0.00047, -0.00998, -0.00043, 0.80064, 0.57564, -3.65357, 0.39265, 10.5605
13, 10, -14.15667, -0.39925, 42.37215, 42.3821, -0.00997, 0.00031, 0.00072, -0.00031, -0.01, 0.00001, 0.80059, 0.57564, -3.65357, 0.89144, 10.5605
14, 9, -13.5575, -0.42515, 41.43768, 41.44764, -0.00997, 0.00031, -0.00072, -0.00029, -0.00999, -0.00023, 0.80059, 0.5755, -3.65357, 0.89144, 9.44173
15, 11, -14.15667, -1.26307, 42.38013, 42.39008, -0.00996, -0.0005, 0.00072, 0.00047, -0.00998, -0.00043, 0.80064, 0.57564, -3.65357, 0.39265, 10.5605
16, 9, -13.5575, -0.42515, 41.43768, 41.44764, -0.00997, 0.00031, -0.00072, -0.00029, -0.00999, -0.00023, 0.80059, 0.5755, -3.65357, 0.89144, 9.44173
17, 8, -13.5575, -1.28896, 41.44566, 41.45562, -0.00996, -0.00051, -0.00072, 0.00048, -0.00998, 0.00038, 0.80064, 0.5755, -3.65357, 0.39265, 9.44173
18, 15, -14.12698, -0.05942, 42.36272, 42.37268, -0.0099, 0.00117, 0.00074, -0.00115, -0.00993, 0.00025, 0.80056, 0.59945, -3.63158, 1.08777, 10.5385
19, 14, -14.0973, 0.28041, 42.35329, 42.36325, -0.0099, 0.00117, 0.00076, -0.00109, -0.00989, 0.00102, 0.80054, 0.59945, -3.60958, 1.28409, 10.5165
20, 13, -13.54526, 0.25655, 41.49233, 41.50229, -0.0099, 0.00117, -0.00076, -0.0011, -0.00989, -0.00096, 0.80054, 0.59931, -3.60958, 1.28409, 9.48573
21, 15, -14.12698, -0.05942, 42.36272, 42.37268, -0.0099, 0.00117, 0.00074, -0.00115, -0.00993, 0.00025, 0.80056, 0.59945, -3.63158, 1.08777, 10.5385
22, 13, -13.54526, 0.25655, 41.49233, 41.50229, -0.0099, 0.00117, -0.00076, -0.0011, -0.00989, -0.00096, 0.80054, 0.59931, -3.60958, 1.28409, 9.48573
23, 12, -13.55138, -0.0843, 41.46501, 41.47496, -0.0099, 0.00119, -0.00074, -0.00112, -0.00989, -0.00095, 0.80056, 0.59931, -3.63158, 1.08777, 9.46373
24, 19, -13.42909, -1.96796, 41.48829, 41.49825, -0.00075, -0.00117, -0.0099, -0.00027, -0.00992, 0.00119, 0.80069, 0.57611, -3.52349, 5.82077E-13, 9.39964
25, 18, -13.44134, -1.28965, 41.42107, 41.43103, -0.00072, -0.00052, -0.00996, 0.00059, -0.00997, 0.00048, 0.80064, 0.57611, -3.56749, 0.39265, 9.35565
26, 17, -12.53079, -1.2726, 42.03598, 42.04594, 0.00072, -0.0005, -0.00996, -0.00058, -0.00997, 0.00046, 0.80064, 0.57597, -2.44872, 0.39265, 9.35565
27, 19, -13.42909, -1.96796, 41.48829, 41.49825, -0.00075, -0.00117, -0.0099, -0.00027, -0.00992, 0.00119, 0.80069, 0.57611, -3.52349, 5.82077E-13, 9.39964
28, 17, -12.53079, -1.2726, 42.03598, 42.04594, 0.00072, -0.0005, -0.00996, -0.00058, -0.00997, 0.00046, 0.80064, 0.57597, -2.44872, 0.39265, 9.35565
29, 16, -12.59017, -1.95226, 42.05482, 42.06478, 0.00075, -0.00117, -0.0099, -0.00099, -0.00989, 0.00109, 0.80069, 0.57597, -2.49272, 5.82077E-13, 9.39964
30, 23, -13.23442, -1.92441, 43.0596, 43.06956, 0.00075, -0.00117, 0.0099, 0.00029, -0.00992, -0.0012, 0.80069, 0.57579, -2.49272, 5.82077E-13, 10.60259
31, 22, -13.22216, -1.24272, 43.11425, 43.12421, 0.00072, -0.00052, 0.00996, -0.0006, -0.00997, -0.00048, 0.80064, 0.57579, -2.44872, 0.39265, 10.64658
32, 21, -14.13271, -1.25976, 42.49934, 42.5093, -0.00072, -0.0005, 0.00996, 0.00057, -0.00997, -0.00046, 0.80064, 0.57566, -3.56749, 0.39265, 10.64658
33, 23, -13.23442, -1.92441, 43.0596, 43.06956, 0.00075, -0.00117, 0.0099, 0.00029, -0.00992, -0.0012, 0.80069, 0.57579, -2.49272, 5.82077E-13, 10.60259
34, 21, -14.13271, -1.25976, 42.49934, 42.5093, -0.00072, -0.0005, 0.00996, 0.00057, -0.00997, -0.00046, 0.80064, 0.57566, -3.56749, 0.39265, 10.64658
35, 20, -14.07333, -1.94011, 42.49306, 42.50302, -0.00075, -0.00117, 0.0099, 0.00098, -0.00989, -0.0011, 0.80069, 0.57566, -3.52349, 5.82077E-13, 10.60259
36, 27, -13.43521, -0.08498, 41.44042, 41.45037, -0.00074, 0.00117, -0.0099, -0.00102, -0.00989, -0.00109, 0.80056, 0.59961, -3.54549, 1.08777, 9.37764
37, 26, -13.42909, 0.25587, 41.46774, 41.4777, -0.00076, 0.00117, -0.0099, -0.00994, -0.00091, 0.00066, 0.80054, 0.59992, -3.52349, 1.28409, 9.39964
38, 25, -12.59017, 0.27157, 42.03428, 42.04424, 0.00076, 0.00117, -0.0099, 0.00121, -0.00987, -0.00108, 0.80054, 0.59978, -2.49272, 1.28409, 9.39964
39, 27, -13.43521, -0.08498, 41.44042, 41.45037, -0.00074, 0.00117, -0.0099, -0.00102, -0.00989, -0.00109, 0.80056, 0.59961, -3.54549, 1.08777, 9.37764
40, 25, -12.59017, 0.27157, 42.03428, 42.04424, 0.00076, 0.00117, -0.0099, 0.00121, -0.00987, -0.00108, 0.80054, 0.59978, -2.49272, 1.28409, 9.39964
41, 24, -12.56048, -0.06861, 42.03114, 42.0411, 0.00074, 0.00119, -0.0099, 0.00122, -0.00987, -0.0011, 0.80056, 0.59978, -2.47072, 1.08777, 9.37764
42, 31, -13.22216, -1.24272, 43.11425, 43.12421, 0.00072, -0.00052, 0.00996, -0.0006, -0.00997, -0.00048, 0.80064, 0.57579, -2.44872, 0.39265, 10.64658
43, 30, -13.22216, -0.3789, 43.10627, 43.11623, 0.00072, 0.00031, 0.00997, 6.50940E-06, -0.01, 0.00031, 0.80059, 0.57579, -2.44872, 0.89144, 10.64658
44, 29, -14.13271, -0.39594, 42.49136, 42.50132, -0.00072, 0.00031, 0.00997, -0.00038, -0.00999, 0.00028, 0.80059, 0.57566, -3.56749, 0.89144, 10.64658
45, 31, -13.22216, -1.24272, 43.11425, 43.12421, 0.00072, -0.00052, 0.00996, -0.0006, -0.00997, -0.00048, 0.80064, 0.57579, -2.44872, 0.39265, 10.64658
46, 29, -14.13271, -0.39594, 42.49136, 42.50132, -0.00072, 0.00031, 0.00997, -0.00038, -0.00999, 0.00028, 0.80059, 0.57566, -3.56749, 0.89144, 10.64658
47, 28, -14.13271, -1.25976, 42.49934, 42.5093, -0.00072, -0.0005, 0.00996, 0.00057, -0.00997, -0.00046, 0.80064, 0.57566, -3.56749, 0.39265, 10.64658
48, 35, -12.53652, -0.0653, 42.15036, 42.16032, 0.0099, 0.00117, -0.00074, 0.00115, -0.00993, -0.00025, 0.80056, 0.59976, -2.38463, 1.08777, 9.46373
49, 34, -12.56621, 0.27487, 42.15351, 42.16346, 0.0099, 0.00117, -0.00076, 0.00109, -0.00989, -0.00102, 0.80054, 0.59976, -2.40663, 1.28409, 9.48573
50, 33, -13.11824, 0.29874, 43.01447, 43.02442, 0.0099, 0.00117, 0.00076, 0.0011, -0.00989, 0.00099, 0.80054, 0.59963, -2.40663, 1.28409, 10.5165
51, 35, -12.53652, -0.0653, 42.15036, 42.16032, 0.0099, 0.00117, -0.00074, 0.00115, -0.00993, -0.00025, 0.80056, 0.59976, -2.38463, 1.08777, 9.46373
52, 33, -13.11824, 0.29874, 43.01447, 43.02442, 0.0099, 0.00117, 0.00076, 0.0011, -0.00989, 0.00099, 0.80054, 0.59963, -2.40663, 1.28409, 10.5165
53, 32, -13.11212, -0.04042, 43.04807, 43.05803, 0.0099, 0.00119, 0.00074, 0.00112, -0.00989, 0.00098, 0.80056, 0.59963, -2.38463, 1.08777, 10.5385
54, 39, -13.22829, -0.03974, 43.07266, 43.08262, 0.00074, 0.00117, 0.0099, 0.00025, -0.00993, 0.00115, 0.80056, 0.59961, -2.47072, 1.08777, 10.62459
55, 38, -13.23442, 0.29942, 43.03905, 43.04901, 0.00076, 0.00117, 0.0099, 0.00102, -0.00989, 0.00109, 0.80054, 0.5996, -2.49272, 1.28409, 10.60259
56, 37, -14.07333, 0.28372, 42.47252, 42.48248, -0.00076, 0.00117, 0.0099, -0.00099, -0.00989, 0.0011, 0.80054, 0.59947, -3.52349, 1.28409, 10.60259
57, 39, -13.22829, -0.03974, 43.07266, 43.08262, 0.00074, 0.00117, 0.0099, 0.00025, -0.00993, 0.00115, 0.80056, 0.59961, -2.47072, 1.08777, 10.62459
58, 37, -14.07333, 0.28372, 42.47252, 42.48248, -0.00076, 0.00117, 0.0099, -0.00099, -0.00989, 0.0011, 0.80054, 0.59947, -3.52349, 1.28409, 10.60259
59, 36, -14.10302, -0.05611, 42.48194, 42.4919, -0.00074, 0.00119, 0.0099, -0.00098, -0.00989, 0.00112, 0.80056, 0.59947, -3.54549, 1.08777, 10.62459
60, 43, -12.50683, -1.2693, 42.1552, 42.16515, 0.00996, -0.00052, -0.00072, -0.00048, -0.00997, 0.0006, 0.80064, 0.57595, -2.36264, 0.39265, 9.44173
61, 42, -12.50683, -0.40548, 42.14722, 42.15717, 0.00997, 0.00031, -0.00072, 0.00031, -0.01, -6.57536E-06, 0.80059, 0.57595, -2.36264, 0.89144, 9.44173
62, 41, -13.106, -0.37958, 43.08168, 43.09164, 0.00997, 0.00031, 0.00072, 0.00028, -0.00999, 0.00038, 0.80059, 0.57582, -2.36264, 0.89144, 10.5605
63, 43, -12.50683, -1.2693, 42.1552, 42.16515, 0.00996, -0.00052, -0.00072, -0.00048, -0.00997, 0.0006, 0.80064, 0.57595, -2.36264, 0.39265, 9.44173
64, 41, -13.106, -0.37958, 43.08168, 43.09164, 0.00997, 0.00031, 0.00072, 0.00028, -0.00999, 0.00038, 0.80059, 0.57582, -2.36264, 0.89144, 10.5605
65, 40, -13.106, -1.2434, 43.08966, 43.09962, 0.00996, -0.0005, 0.00072, -0.00046, -0.00997, -0.00057, 0.80064, 0.57582, -2.36264, 0.39265, 10.5605
66, 44, -14.0973, -1.94342, 42.37384, 42.38379, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80085, 0.57582, -3.60958, 0.00, 10.5165
67, 51, -13.54526, -1.96728, 41.51288, 41.52283, 0.00, -0.01, -1.33227E-15, -0.01, 6.93889E-18, -0.00004, 0.80085, 0.57595, -3.60958, 0.00, 9.48573
68, 50, -13.42909, -1.96796, 41.48829, 41.49825, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80084, 0.57596, -3.52349, 5.82077E-13, 9.39964
69, 49, -12.59017, -1.95226, 42.05482, 42.06478, 0.00, -0.01, -1.33227E-15, -0.01, -3.03577E-18, 0.00002, 0.8007, 0.57596, -2.49272, 5.82077E-13, 9.39964
70, 44, -14.0973, -1.94342, 42.37384, 42.38379, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80085, 0.57582, -3.60958, 0.00, 10.5165
71, 50, -13.42909, -1.96796, 41.48829, 41.49825, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80084, 0.57596, -3.52349, 5.82077E-13, 9.39964
72, 44, -14.0973, -1.94342, 42.37384, 42.38379, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80085, 0.57582, -3.60958, 0.00, 10.5165
73, 49, -12.59017, -1.95226, 42.05482, 42.06478, 0.00, -0.01, -1.33227E-15, -0.01, -3.03577E-18, 0.00002, 0.8007, 0.57596, -2.49272, 5.82077E-13, 9.39964
74, 48, -12.56621, -1.94895, 42.17405, 42.18401, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80069, 0.57595, -2.40663, 0.00, 9.48573
75, 47, -13.11824, -1.92509, 43.03501, 43.04497, 0.00, -0.01, -1.33227E-15, -0.01, 0.00, 0.00, 0.80069, 0.57582, -2.40663, 0.00, 10.5165
