VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TEXCOORD.x, TEXCOORD.y, POSITION.x, POSITION.y, POSITION.z
0, 3, -11.65645, -0.64334, 43.85638, 43.86634, -0.00908, 0.0033, 0.00256, -0.00343, -0.00939, -0.00006, 0.55596, 0.94116, -0.69531, 0.72679, 10.38769
1, 2, -11.65645, -0.84792, 43.85827, 43.86823, -0.00953, 3.86123E-10, 0.00305, -2.16400E-10, -0.01, 5.91116E-10, 0.55599, 0.94116, -0.69531, 0.60866, 10.38769
2, 1, -11.63682, -0.84521, 43.95592, 43.96588, -0.00183, 9.92360E-07, 0.00983, -1.81850E-07, -0.01, 9.75556E-07, 0.55599, 0.94118, -0.62479, 0.60866, 10.4582
3, 3, -11.65645, -0.64334, 43.85638, 43.86634, -0.00908, 0.0033, 0.00256, -0.00343, -0.00939, -0.00006, 0.55596, 0.94116, -0.69531, 0.72679, 10.38769
4, 1, -11.63682, -0.84521, 43.95592, 43.96588, -0.00183, 9.92360E-07, 0.00983, -1.81850E-07, -0.01, 9.75556E-07, 0.55599, 0.94118, -0.62479, 0.60866, 10.4582
5, 0, -11.63682, -0.64063, 43.95403, 43.96399, -0.00149, 0.00354, 0.00923, -0.0002, -0.00935, 0.00355, 0.55596, 0.94118, -0.62479, 0.72679, 10.4582
6, 7, -11.00927, -1.78764, 44.38853, 44.39849, -1.50900E-06, -0.00127, 0.00992, 1.93295E-07, -0.00992, -0.00127, 0.5561, 0.94128, 0.14627, 0.05769, 10.4582
7, 6, -11.00927, -0.91408, 44.38046, 44.39042, 0.00, 3.90459E-10, 0.01, 0.00, -0.01, 3.90459E-10, 0.55599, 0.94128, 0.14627, 0.56211, 10.4582
8, 5, -11.24736, -0.91854, 44.21968, 44.22963, 0.00, 3.90459E-10, 0.01, 0.00, -0.01, 3.90459E-10, 0.55599, 0.94124, -0.14627, 0.56211, 10.4582
9, 7, -11.00927, -1.78764, 44.38853, 44.39849, -1.50900E-06, -0.00127, 0.00992, 1.93295E-07, -0.00992, -0.00127, 0.5561, 0.94128, 0.14627, 0.05769, 10.4582
10, 5, -11.24736, -0.91854, 44.21968, 44.22963, 0.00, 3.90459E-10, 0.01, 0.00, -0.01, 3.90459E-10, 0.55599, 0.94124, -0.14627, 0.56211, 10.4582
11, 4, -11.24736, -1.7921, 44.22775, 44.23771, 1.57930E-10, -0.00127, 0.00992, -2.02299E-11, -0.00992, -0.00127, 0.5561, 0.94124, -0.14627, 0.05769, 10.4582
12, 10, -11.18242, -1.91887, 43.25948, 43.26944, 2.51036E-16, -0.01, -6.66134E-16, -0.01, -2.50939E-16, -1.80386E-06, 0.55628, 0.9415, -0.62341, 4.54747E-15, 9.61183
13, 9, -10.93328, -1.91421, 43.4278, 43.43775, -1.06748E-17, -0.01, 0.00, -0.00999, 6.93889E-18, -0.0004, 0.55624, 0.9415, -0.31727, 0.00, 9.61189
14, 8, -11.26201, -1.91543, 43.38371, 43.39367, -2.63877E-16, -0.01, 0.00, -0.01, 2.63895E-16, 3.42397E-06, 0.55628, 0.94147, -0.62335, 4.54747E-15, 9.76053
15, 14, -10.75558, -1.81335, 43.46076, 43.47071, -4.27932E-10, -0.00127, -0.00992, 5.48156E-11, -0.00992, 0.00127, 0.5561, 0.94161, -0.14627, 0.05769, 9.53994
16, 13, -10.75558, -0.9398, 43.45269, 43.46264, 0.00, -3.90459E-10, -0.01, 0.00, -0.01, 3.90459E-10, 0.55599, 0.94161, -0.14627, 0.56211, 9.53994
17, 12, -10.51749, -0.93534, 43.61347, 43.62343, 0.00, -3.90459E-10, -0.01, 0.00, -0.01, 3.90459E-10, 0.55599, 0.94158, 0.14627, 0.56211, 9.53994
18, 14, -10.75558, -1.81335, 43.46076, 43.47071, -4.27932E-10, -0.00127, -0.00992, 5.48156E-11, -0.00992, 0.00127, 0.5561, 0.94161, -0.14627, 0.05769, 9.53994
19, 12, -10.51749, -0.93534, 43.61347, 43.62343, 0.00, -3.90459E-10, -0.01, 0.00, -0.01, 3.90459E-10, 0.55599, 0.94158, 0.14627, 0.56211, 9.53994
20, 11, -10.51749, -1.8089, 43.62154, 43.6315, -2.10573E-10, -0.00127, -0.00992, 2.69732E-11, -0.00992, 0.00127, 0.5561, 0.94158, 0.14627, 0.05769, 9.53994
21, 17, -10.50285, -0.52698, 44.45488, 44.46483, 6.07537E-09, 0.01, -2.08997E-09, 0.01, -6.07757E-09, -0.00001, 0.55594, 0.94138, 0.62335, 0.78438, 10.23761
22, 16, -10.83157, -0.52821, 44.41079, 44.42075, 8.45377E-10, 0.01, -3.16644E-10, 0.00999, -8.32217E-10, 0.00039, 0.5559, 0.94136, 0.31727, 0.78438, 10.38625
23, 15, -10.58244, -0.52354, 44.57911, 44.58906, 0.00, 0.01, 1.62921E-09, 0.01, 1.44515E-12, -8.87028E-06, 0.55594, 0.94136, 0.62341, 0.78438, 10.38631
24, 21, -10.61982, -1.78054, 44.65154, 44.6615, 0.00175, -0.00115, 0.00978, -0.0002, -0.00993, -0.00113, 0.5561, 0.94133, 0.62479, 0.05758, 10.4582
25, 20, -10.61982, -0.90679, 44.64347, 44.65343, 0.00183, 4.38918E-11, 0.00983, -1.91003E-11, -0.01, 4.82118E-11, 0.55599, 0.94133, 0.62479, 0.56211, 10.4582
26, 19, -10.8701, -0.91148, 44.47445, 44.48441, 1.59151E-13, 2.91741E-10, 0.01, 2.36568E-21, -0.01, 2.91741E-10, 0.55599, 0.9413, 0.31727, 0.56211, 10.4582
27, 21, -10.61982, -1.78054, 44.65154, 44.6615, 0.00175, -0.00115, 0.00978, -0.0002, -0.00993, -0.00113, 0.5561, 0.94133, 0.62479, 0.05758, 10.4582
28, 19, -10.8701, -0.91148, 44.47445, 44.48441, 1.59151E-13, 2.91741E-10, 0.01, 2.36568E-21, -0.01, 2.91741E-10, 0.55599, 0.9413, 0.31727, 0.56211, 10.4582
29, 18, -10.8701, -1.78513, 44.48252, 44.49248, -7.72307E-07, -0.00127, 0.00992, 9.86300E-08, -0.00992, -0.00127, 0.5561, 0.9413, 0.31727, 0.05764, 10.4582
30, 24, -10.87702, -0.55392, 43.48301, 43.49296, 9.37518E-09, 0.01, 5.69447E-11, 0.00998, -9.35708E-09, 0.00068, 0.55584, 0.9415, -0.23177, 0.78438, 9.63675
31, 23, -11.2651, -0.53715, 44.08826, 44.09822, 1.75742E-09, 0.01, 9.03191E-11, 0.01, -1.75891E-09, 0.00021, 0.55584, 0.94136, -0.23177, 0.78438, 10.36139
32, 22, -11.2088, -0.53527, 44.15598, 44.16593, -1.99719E-09, 0.01, 4.62189E-11, 0.00999, 1.99271E-09, 0.00048, 0.55585, 0.94136, -0.14627, 0.78438, 10.3862
